subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
5	1	1	1	0	0	773.857923224568	1
5	1	1	2	1	0	999.676686711609	1
5	1	1	1	0	1	969.338089227676	1
5	1	1	2	1	1	673.754870891571	1
5	1	1	1	1	1	747.52726778388	1
5	1	1	2	0	1	597.216341644526	1
5	1	1	1	1	1	965.695135295391	0
5	1	1	2	0	1	663.021965883672	0
5	1	2	1	1	1	1080.80483134836	1
5	1	2	2	0	1	746.156411245465	1
5	1	1	1	1	0	1202.54416018724	1
5	1	1	2	0	0	1036.06194350868	1
5	1	2	1	0	1	829.645685851574	1
5	1	2	2	1	1	655.162124894559	1
5	1	2	1	0	1	640.236228704453	0
5	1	2	2	1	1	610.045596957207	0
5	1	1	1	0	1	659.788534045219	0
5	1	1	2	1	1	683.744078502059	0
5	1	2	1	0	1	733.642233535647	0
5	1	2	2	1	1	774.280560202897	0
5	1	2	1	0	0	878.835242241621	1
5	1	2	2	0	1	873.368257656693	1
5	1	1	1	1	0	1379.43064514548	1
5	1	1	2	1	1	1179.21761330217	1
5	1	1	1	0	1	861.249871551991	1
5	1	1	2	1	1	645.30177321285	1
5	1	1	1	NaN	0	NaN	1
5	1	1	2	0	1	NaN	1
5	1	1	1	1	1	1465.67802038044	0
5	1	1	2	0	1	1251.65287405252	0
5	1	2	1	1	1	1212.24595140666	1
5	1	2	2	0	1	1142.21930410713	1
5	1	2	1	0	1	1167.30609536171	0
5	1	2	2	1	1	1111.47724464536	0
5	1	1	1	0	0	1097.91725222021	1
5	1	1	2	0	1	1186.57606095076	1
5	1	2	1	1	0	1828.54488026351	0
5	1	2	2	NaN	0	NaN	0
5	1	1	1	0	0	1239.30116184056	1
5	1	1	2	0	1	1144.76855285466	1
5	1	2	1	0	1	1152.28689555079	1
5	1	2	2	1	1	1434.70184039325	1
5	1	1	1	0	1	1036.0013935715	0
5	1	1	2	1	1	1036.29752527922	0
5	1	1	1	0	0	1766.22695662081	1
5	1	1	2	0	1	1302.61473264545	1
5	1	1	1	0	1	1024.69544298947	1
5	1	1	2	1	1	1083.14427454025	1
5	1	2	1	0	1	1156.00666590035	0
5	1	2	2	1	1	1164.76590186357	0
5	1	2	1	0	1	1174.63623732328	0
5	1	2	2	1	1	992.016692645848	0
5	1	1	1	0	1	1415.15712812543	0
5	1	1	2	1	1	1153.12824212015	0
5	1	2	1	1	1	1195.20590268075	1
5	1	2	2	0	1	1028.22766266763	1
5	1	2	1	1	1	916.63589887321	1
5	1	2	2	0	1	893.64565256983	1
5	1	2	1	0	1	871.452151797712	1
5	1	2	2	1	1	977.666625753045	1
5	1	2	1	0	1	939.191705547273	0
5	1	2	2	1	1	1035.83835065365	0
5	1	2	1	0	1	957.294601947069	1
5	1	2	2	1	1	1006.20338972658	1
5	1	2	1	0	1	792.320623062551	1
5	1	2	2	1	1	1017.09983311594	1
5	1	1	1	1	1	1105.86652904749	1
5	1	1	2	0	1	1011.04082074016	1
5	1	2	1	1	1	1003.42492386699	0
5	1	2	2	0	1	717.7376113832	0
5	1	2	1	1	1	1399.0346621722	0
5	1	2	2	0	1	943.678203970194	0
5	1	1	1	0	1	937.45627719909	1
5	1	1	2	1	1	834.730493836105	1
5	1	1	1	0	1	868.714665062726	0
5	1	1	2	1	1	886.051207780838	0
5	1	1	1	0	1	638.653697445989	0
5	1	1	2	1	1	1175.38490705192	0
5	1	1	1	0	1	792.214551009238	0
5	1	1	2	1	1	698.054730892181	0
5	1	2	1	0	0	779.367425478995	1
5	1	2	2	0	1	861.437670886517	1
5	1	2	1	0	0	1021.90853562206	1
5	1	2	2	0	1	935.579872690141	1
5	1	1	1	1	1	705.474788323045	0
5	1	1	2	0	1	1321.92501053214	0
5	1	2	1	0	0	1498.74901864678	0
5	1	2	2	0	1	900.947575457394	0
5	1	1	1	0	1	677.539451047778	0
5	1	1	2	1	1	670.962326228619	0
5	1	1	1	1	1	1208.04711896926	0
5	1	1	2	0	1	1376.44773628563	0
5	1	2	1	1	1	1090.85534419864	1
5	1	2	2	0	1	1003.37681267411	1
5	1	1	1	0	1	1101.72313731164	0
5	1	1	2	0	0	1405.68117052317	0
5	1	1	1	1	1	1263.66067677736	1
5	1	1	2	0	1	1257.78532214463	1
8	1	2	1	NaN	0	NaN	1
8	1	2	2	1	1	628.665658994578	1
8	1	1	1	0	1	621.516271028668	1
8	1	1	2	1	1	558.912242995575	1
8	1	2	1	0	0	656.565449084155	1
8	1	2	2	0	1	706.343204947188	1
8	1	2	1	1	1	545.940092997625	1
8	1	2	2	0	1	524.129100958817	1
8	1	1	1	1	1	462.235667975619	1
8	1	1	2	0	1	470.100781996734	1
8	1	2	1	1	0	927.732190932147	1
8	1	2	2	1	1	632.407558965497	1
8	1	1	1	0	1	731.082151993178	1
8	1	1	2	1	1	556.371251004748	1
8	1	2	1	0	0	652.734127943404	1
8	1	2	2	0	1	551.85500299558	1
8	1	2	1	0	1	647.365813958459	0
8	1	2	2	1	1	456.362592056394	0
8	1	2	1	0	1	570.37788303569	1
8	1	2	2	1	1	538.082135026343	1
8	1	1	1	0	1	564.965964062139	1
8	1	1	2	1	1	493.220167001709	1
8	1	1	1	0	1	423.539893934503	1
8	1	1	2	1	1	495.804768987	1
8	1	2	1	0	0	849.1932740435	1
8	1	2	2	0	1	610.715926042758	1
8	1	2	1	0	1	723.749050986953	1
8	1	2	2	1	1	533.354249084368	1
8	1	1	1	0	1	605.509986984544	1
8	1	1	2	1	1	655.824019922875	1
8	1	1	1	0	1	640.353944967501	1
8	1	1	2	1	1	610.10577797424	1
8	1	1	1	0	0	771.029173978604	0
8	1	1	2	0	1	555.763666052371	0
8	1	1	1	0	1	596.999487024732	0
8	1	1	2	1	1	479.788954020478	0
8	1	1	1	0	0	744.251749012619	1
8	1	1	2	0	1	488.95797401201	1
8	1	2	1	1	0	762.408348964527	1
8	1	2	2	1	1	684.292842051946	1
8	1	1	1	0	1	549.361951998435	1
8	1	1	2	1	1	557.612673961557	1
8	1	2	1	0	1	503.995803999715	0
8	1	2	2	1	1	505.959389964119	0
8	1	2	1	0	0	523.252067039721	0
8	1	2	2	0	1	587.19872799702	0
8	1	2	1	0	1	613.070655032061	1
8	1	2	2	1	1	494.371140026487	1
8	1	1	1	0	1	615.175644052215	1
8	1	1	2	1	1	512.685027089901	1
8	1	2	1	0	1	474.884415045381	1
8	1	2	2	1	1	539.861927041784	1
8	1	2	1	0	0	533.484427956864	1
8	1	2	2	0	1	494.42108895164	1
8	1	1	1	1	0	806.452853954397	1
8	1	1	2	1	1	647.341634961776	1
8	1	1	1	1	1	721.76493704319	1
8	1	1	2	0	1	450.898727052845	1
8	1	1	1	1	1	604.384480975568	1
8	1	1	2	0	1	444.622103939764	1
8	1	1	1	1	1	726.543138036504	0
8	1	1	2	0	1	535.610095015727	0
8	1	1	1	1	1	482.622728915885	1
8	1	1	2	0	1	602.001765975729	1
8	1	2	1	1	0	611.788448994048	1
8	1	2	2	1	1	428.454845910892	1
8	1	1	1	0	1	678.169145947322	1
8	1	1	2	1	1	662.843434954993	1
8	1	2	1	1	1	713.33307097666	1
8	1	2	2	0	1	618.669332936406	1
8	1	2	1	1	0	819.325891090557	0
8	1	2	2	1	1	596.431614947505	0
8	1	2	1	NaN	0	NaN	1
8	1	2	2	0	1	655.9997840086	1
8	1	1	1	1	1	704.97159298975	1
8	1	1	2	0	1	491.956858080812	1
8	1	2	1	1	1	491.209462983534	1
8	1	2	2	0	1	501.433353987522	1
8	1	2	1	1	1	605.857632937841	1
8	1	2	2	0	1	392.680736957118	1
8	1	1	1	1	1	601.448700064793	1
8	1	1	2	0	1	491.089996066876	1
8	1	1	1	1	0	1036.57720400952	1
8	1	1	2	1	1	526.503973058425	1
8	1	1	1	0	1	397.781751002185	0
8	1	1	2	1	1	511.238180100918	0
8	1	2	1	0	0	712.786043994129	1
8	1	2	2	0	1	441.550602088682	1
8	1	1	1	1	1	410.857213078998	1
8	1	1	2	0	1	572.580122970976	1
8	1	2	1	1	1	461.94951608777	1
8	1	2	2	0	1	518.931333092041	1
8	1	1	1	1	1	504.721137927845	0
8	1	1	2	0	1	480.837236042134	0
8	1	1	1	1	1	506.632062024437	0
8	1	1	2	0	1	540.557311964221	0
8	1	2	1	1	0	413.827208918519	1
8	1	2	2	1	1	725.545295979828	1
8	1	2	1	1	1	656.262958073057	1
8	1	2	2	0	1	401.255030999891	1
8	1	1	1	1	1	539.550543995574	1
8	1	1	2	0	1	483.864031964913	1
8	1	1	1	0	1	652.267154073343	1
8	1	1	2	1	1	686.248100013472	1
8	1	2	1	0	1	486.79351201281	1
8	1	2	2	1	1	528.865372994915	1
8	1	2	1	1	1	706.984604941681	1
8	1	2	2	0	1	451.136976014823	1
8	1	2	1	1	1	595.92429199256	1
8	1	2	2	0	1	526.057692011818	1
8	1	1	1	1	1	679.020141018555	1
8	1	1	2	0	1	632.731011020951	1
8	1	1	1	1	1	513.674702960998	0
8	1	1	2	0	1	507.546665030532	0
8	1	2	1	1	1	603.912736987695	1
8	1	2	2	0	1	509.685488999821	1
8	1	1	1	1	1	678.564117988572	0
8	1	1	2	0	1	447.949143941514	0
8	1	2	1	1	1	537.68729197327	0
8	1	2	2	0	1	610.898080049083	0
8	1	2	1	0	1	555.039801984094	1
8	1	2	2	1	1	453.615064034238	1
8	1	1	1	0	0	422.331279027276	1
8	1	1	2	0	1	462.810631026514	1
8	1	1	1	0	1	928.881939034909	0
8	1	1	2	1	1	529.861125047319	0
8	1	2	1	0	1	475.312568014488	0
8	1	2	2	1	1	748.013444943354	0
8	1	1	1	0	1	606.469340040348	1
8	1	1	2	1	1	479.783753980882	1
8	1	2	1	1	1	687.647355021909	1
8	1	2	2	0	1	473.210321972147	1
8	1	1	1	0	1	715.848038904369	0
8	1	1	2	1	1	547.672101994976	0
8	1	2	1	0	1	518.116752966307	1
8	1	2	2	1	1	518.33503798116	1
8	1	2	1	0	1	583.207328105345	1
8	1	2	2	1	1	497.709950897843	1
8	1	1	1	0	1	865.697799017653	1
8	1	1	2	1	1	618.89223207254	1
8	1	1	1	1	1	1276.10015601385	1
8	1	1	2	0	1	509.895899915136	1
8	1	2	1	0	1	1039.27346598357	1
8	1	2	2	1	1	480.566099984571	1
13	1	2	1	NaN	0	NaN	1
13	1	2	2	0	1	641.456954181194	1
13	1	2	1	1	1	674.72006380558	1
13	1	2	2	0	1	684.632187709212	1
13	1	1	1	1	0	654.227096121758	1
13	1	1	2	1	1	886.835695244372	1
13	1	1	1	0	1	569.25308611244	1
13	1	1	2	1	1	585.266174282879	1
13	1	2	1	0	1	578.735078684986	0
13	1	2	2	1	1	580.118527170271	0
13	1	2	1	0	1	582.072721328586	0
13	1	2	2	1	1	559.910067357123	0
13	1	1	1	0	0	512.605828233063	1
13	1	1	2	0	1	576.860660221428	1
13	1	1	1	1	0	507.328893058002	1
13	1	1	2	0	0	699.797458946705	1
13	1	1	1	0	1	621.931037865579	0
13	1	1	2	1	1	614.852054044604	0
13	1	2	1	1	1	809.124024119228	0
13	1	2	2	0	1	594.042771030217	0
13	1	1	1	1	1	811.351655051112	1
13	1	1	2	0	1	658.927609212697	1
13	1	1	1	1	1	636.521615087986	1
13	1	1	2	0	1	574.138370808214	1
13	1	2	1	1	0	831.236727070063	0
13	1	2	2	1	1	737.034192774445	0
13	1	2	1	0	1	674.952477216721	1
13	1	2	2	1	1	586.901200003922	1
13	1	1	1	0	1	611.885036807507	1
13	1	1	2	1	1	597.639723215252	1
13	1	2	1	0	1	574.351537041366	1
13	1	2	2	1	1	592.134973965585	1
13	1	1	1	0	1	545.687958132476	1
13	1	1	2	1	1	635.030680801719	1
13	1	1	1	0	1	587.943338323385	1
13	1	1	2	1	1	685.329968575388	1
13	1	2	1	0	1	559.803591109812	1
13	1	2	2	1	1	528.83809292689	1
13	1	1	1	0	1	512.7198016271	1
13	1	1	2	1	1	594.015044160187	1
13	1	1	1	1	1	1291.71914001927	1
13	1	1	2	0	1	612.614442128688	1
13	1	1	1	0	1	542.215910274535	1
13	1	1	2	1	1	728.096362669021	1
13	1	2	1	0	1	688.481805380434	1
13	1	2	2	1	1	586.687522009015	1
13	1	1	1	1	1	986.800687853247	1
13	1	1	2	0	1	788.36707631126	1
13	1	2	1	1	1	693.608577828854	1
13	1	2	2	0	1	590.816370211542	1
13	1	2	1	1	0	856.52266908437	1
13	1	2	2	1	1	665.648408234119	1
13	1	2	1	0	1	658.596742898226	1
13	1	2	2	1	1	707.862680777907	1
13	1	1	1	0	1	524.519096128643	0
13	1	1	2	1	1	622.823784127831	0
13	1	2	1	0	1	590.980564244092	0
13	1	2	2	1	1	649.93677707389	0
13	1	2	1	1	1	730.42711801827	1
13	1	2	2	0	1	532.197175081819	1
13	1	1	1	1	0	1012.82467879355	0
13	1	1	2	1	1	653.611328918487	0
13	1	1	1	1	1	960.299616213888	1
13	1	1	2	0	1	NaN	1
13	1	2	1	1	1	722.422789316624	1
13	1	2	2	0	1	650.712432339787	1
13	1	2	1	0	1	923.895543906838	0
13	1	2	2	1	1	645.445676054806	0
13	1	2	1	0	1	606.472057290375	1
13	1	2	2	1	1	576.041044201702	1
13	1	1	1	0	1	537.139224819839	1
13	1	1	2	1	1	738.471020013094	1
13	1	1	1	NaN	0	NaN	1
13	1	1	2	1	1	662.512297742069	1
13	1	1	1	0	0	903.48396776244	1
13	1	1	2	0	1	552.398576866835	1
13	1	2	1	1	1	498.064727988094	1
13	1	2	2	0	1	579.422974959016	1
13	1	1	1	1	1	588.875320274383	0
13	1	1	2	0	1	532.916407100856	0
13	1	1	1	1	1	543.329704087228	0
13	1	1	2	0	1	695.532997138798	0
13	1	2	1	0	1	705.771858803928	1
13	1	2	2	1	1	522.331266663969	1
13	1	1	1	0	0	1411.4624899812	1
13	1	1	2	0	1	629.361362196505	1
13	1	1	1	1	1	686.986417975277	1
13	1	1	2	0	1	622.802569996566	1
13	1	1	1	1	1	705.2027056925	1
13	1	1	2	0	1	705.397682730108	1
13	1	1	1	1	1	699.814692139626	1
13	1	1	2	0	1	636.495494749397	1
13	1	2	1	1	1	574.105847161263	1
13	1	2	2	0	1	679.413526784629	1
13	1	2	1	1	1	696.605005767196	1
13	1	2	2	0	1	737.819163128734	1
13	1	1	1	0	1	1058.62025683746	0
13	1	1	2	1	1	628.531942144036	0
13	1	1	1	1	1	1629.99545130879	1
13	1	1	2	0	1	695.241251029074	1
13	1	2	1	1	1	712.361827958375	1
13	1	2	2	0	1	761.576034594327	1
13	1	2	1	1	1	1474.93488900363	1
13	1	2	2	0	1	619.805477093905	1
13	1	2	1	1	1	670.050734188408	1
13	1	2	2	0	1	551.0049238801	1
13	1	1	1	0	1	831.092316657305	1
13	1	1	2	1	1	569.325430318713	1
13	1	2	1	1	1	1058.65706829354	0
13	1	2	2	0	1	587.441145908087	0
13	1	1	1	1	1	860.311333555728	1
13	1	1	2	0	1	517.487425357103	1
13	1	1	1	1	0	678.656035102904	1
13	1	1	2	1	1	871.526062954217	1
13	1	2	1	1	1	825.615708250552	1
13	1	2	2	0	1	627.042554784566	1
13	1	2	1	1	0	668.207139708102	0
13	1	2	2	1	1	573.208771180362	0
13	1	2	1	0	0	855.689819902182	0
13	1	2	2	0	1	864.372600801289	0
13	1	1	1	1	1	1000.39476901293	1
13	1	1	2	0	1	634.629509877414	1
13	1	2	1	0	1	884.500731248409	0
13	1	2	2	1	1	628.739144653082	0
13	1	1	1	1	1	742.057159077376	1
13	1	1	2	0	1	704.104616772383	1
13	1	2	1	1	0	824.228194076568	1
13	1	2	2	1	1	666.311349254102	1
13	1	2	1	1	1	675.611613318324	0
13	1	2	2	0	1	636.440186295658	0
13	1	2	1	1	1	709.485158324242	0
13	1	2	2	0	1	575.378780253232	0
13	1	1	1	0	1	800.471240188926	1
13	1	1	2	1	1	698.123419191688	1
13	1	1	1	0	1	561.922524590045	0
13	1	1	2	1	1	548.036789987236	0
13	1	2	1	0	0	885.22477960214	1
13	1	2	2	0	1	886.361350305378	1
13	1	1	1	1	1	800.584652926773	1
13	1	1	2	0	1	560.832721646875	1
13	1	2	1	0	1	802.683833055198	1
13	1	2	2	1	1	619.121758267283	1
13	1	2	1	0	1	796.426887158304	1
13	1	2	2	1	1	854.570555035025	1
14	1	1	1	NaN	0	NaN	1
14	1	1	2	1	1	576.725891791284	1
14	1	1	1	0	0	531.953988829628	1
14	1	1	2	1	0	731.11995914951	1
14	1	2	1	0	0	597.587238065898	1
14	1	2	2	0	1	446.355677908286	1
14	1	2	1	1	1	486.693671904504	1
14	1	2	2	0	1	545.528966002166	1
14	1	1	1	1	0	665.134774055332	1
14	1	1	2	1	1	555.01462589018	1
14	1	2	1	0	1	1037.56552399136	0
14	1	2	2	1	1	486.22289695777	0
14	1	1	1	1	1	551.8470229581	0
14	1	1	2	0	1	560.355783905834	0
14	1	1	1	1	1	450.475378194824	0
14	1	1	2	0	1	482.281182892621	0
14	1	1	1	1	1	516.441585030407	1
14	1	1	2	0	1	508.583940099925	1
14	1	2	1	0	1	582.243588985875	1
14	1	2	2	1	1	439.347963081673	1
14	1	2	1	0	0	528.995983069763	0
14	1	2	2	1	0	490.256461082026	0
14	1	1	1	1	1	467.428906122223	0
14	1	1	2	0	1	557.175771100447	0
14	1	1	1	1	1	342.505265027285	1
14	1	1	2	0	1	392.032556934282	1
14	1	1	1	1	0	345.656595891342	1
14	1	1	2	1	1	483.087148983032	1
14	1	2	1	0	1	516.023284057155	1
14	1	2	2	1	1	453.66006786935	1
14	1	1	1	0	1	718.411636073142	1
14	1	1	2	1	1	463.338049128652	1
14	1	1	1	1	1	672.33027308248	1
14	1	1	2	0	1	496.622948907316	1
14	1	1	1	1	1	642.995100934058	1
14	1	1	2	0	1	436.910559888929	1
14	1	1	1	1	1	525.566847063601	0
14	1	1	2	0	1	439.46471111849	0
14	1	1	1	1	0	1031.67011588812	0
14	1	1	2	1	1	473.536852980033	0
14	1	2	1	1	1	811.959909042343	0
14	1	2	2	0	1	589.236817089841	0
14	1	2	1	1	1	534.008447080851	0
14	1	2	2	0	1	621.874201111495	0
14	1	2	1	0	1	735.933021875098	0
14	1	2	2	1	1	560.960249044001	0
14	1	2	1	1	1	513.296507066116	1
14	1	2	2	0	1	394.692512927577	1
14	1	2	1	1	0	941.423259908333	1
14	1	2	2	1	1	358.421872835606	1
14	1	1	1	0	1	416.076340014115	1
14	1	1	2	1	1	505.134226055816	1
14	1	1	1	0	1	937.468846095726	0
14	1	1	2	1	1	627.829856937751	0
14	1	2	1	0	0	435.847701039165	1
14	1	2	2	1	0	460.85352008231	1
14	1	2	1	0	1	781.847823876888	0
14	1	2	2	1	1	543.468544958159	0
14	1	2	1	1	1	945.053042145446	0
14	1	2	2	0	1	667.226881952956	0
14	1	2	1	0	1	548.440358135849	1
14	1	2	2	1	1	492.789627984166	1
14	1	2	1	1	1	550.082278903574	0
14	1	2	2	0	1	NaN	0
14	1	2	1	1	0	744.559312937781	1
14	1	2	2	1	1	475.043745944276	1
14	1	2	1	0	1	484.328683931381	1
14	1	2	2	1	1	436.007914831862	1
14	1	1	1	0	1	541.727670934051	1
14	1	1	2	1	1	662.090833997354	1
14	1	1	1	0	1	519.425144186243	0
14	1	1	2	1	1	482.078948989511	0
14	1	1	1	1	1	773.045514943078	0
14	1	1	2	0	1	660.462156869471	0
14	1	1	1	0	1	749.682846013457	0
14	1	1	2	1	1	471.090724924579	0
14	1	2	1	1	1	728.676651837304	0
14	1	2	2	0	1	474.600384011865	0
14	1	1	1	0	1	571.286799153313	1
14	1	1	2	1	1	677.201700164005	1
