subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
1	1	1	2	1	1	655.845666973619	1
1	1	1	1	1	1	742.059434996918	1
1	1	1	2	0	1	628.485549008474	1
1	1	2	1	0	1	579.063111974392	1
1	1	2	2	1	1	666.023252997547	1
1	1	1	1	1	1	656.068757991306	1
1	1	1	2	0	1	566.380396019667	1
1	1	2	1	1	1	867.909084976418	1
1	1	2	2	0	1	530.831598996883	1
1	1	2	1	1	1	722.115495009348	1
1	1	2	2	0	1	678.908361005597	1
1	1	1	1	1	1	757.526795990998	0
1	1	1	2	0	1	581.383696000557	0
1	1	2	1	1	0	699.9738769955	0
1	1	2	2	1	1	593.185817007907	0
1	1	1	1	0	1	726.999424019596	1
1	1	1	2	1	1	542.96831699321	1
1	1	2	1	0	1	1148.82520897663	1
1	1	2	2	0	0	690.597195003647	1
1	1	1	1	0	1	545.320703997277	0
1	1	1	2	1	1	535.918073001085	0
1	1	1	1	1	1	493.701383995358	1
1	1	1	2	0	1	685.330525011523	1
1	1	1	1	1	1	867.389090009965	0
1	1	1	2	1	0	793.720590008888	0
1	1	1	1	1	1	735.420324024744	0
1	1	1	2	0	1	590.491746988846	0
1	1	2	1	1	1	596.424465999007	0
1	1	2	2	0	1	626.995794998948	0
2	1	2	1	1	1	1064.67984701158	1
2	1	2	2	0	1	543.480649008416	1
2	1	1	1	1	1	568.725726014236	1
2	1	1	2	0	1	NaN	1
2	1	1	1	0	1	543.279804987833	1
2	1	1	2	1	1	569.835277012317	1
2	1	1	1	0	1	555.335137003567	1
2	1	1	2	1	1	446.236048999708	1
2	1	2	1	0	1	456.655062997015	1
2	1	2	2	1	1	515.777795022586	1
2	1	2	1	0	1	518.338662979659	1
2	1	2	2	1	1	498.222294991137	1
2	1	1	1	1	1	635.486696992302	0
2	1	1	2	0	1	503.334831999382	0
2	1	1	1	0	1	537.52694799914	1
2	1	1	2	1	1	412.354958010837	1
2	1	2	1	0	1	727.063401980558	1
2	1	2	2	1	1	706.158483983018	1
2	1	1	1	0	1	451.575817016419	1
2	1	1	2	1	1	462.016295990907	1
2	1	1	1	0	1	625.939519028179	1
2	1	1	2	1	1	549.351041001501	1
2	1	1	1	0	1	487.70935999346	1
2	1	1	2	1	1	467.071526014479	1
2	1	2	1	0	1	516.537969990168	1
2	1	2	2	1	1	479.759030014975	1
2	1	2	1	1	1	569.76870901417	1
2	1	2	2	0	1	501.268185995286	1
2	1	2	1	0	1	592.184419016121	1
2	1	2	2	1	1	483.161479001865	1
2	1	2	1	1	1	517.118933988968	0
2	1	2	2	0	1	519.491961982567	0
2	1	2	1	1	1	482.682656991528	1
2	1	2	2	0	1	492.778147017816	1
2	1	1	1	1	0	471.359946008306	1
2	1	1	2	1	1	459.696444013389	1
2	1	2	1	0	1	501.151237986051	1
2	1	2	2	1	1	504.549954988761	1
2	1	1	1	1	1	602.745117997983	1
2	1	1	2	0	1	501.311530009843	1
2	1	1	1	1	1	495.896012987942	1
2	1	1	2	0	1	603.303629992297	1
2	1	1	1	0	1	525.774605019251	1
2	1	1	2	1	1	575.940574984998	1
2	1	1	1	1	1	636.03784199222	1
2	1	1	2	0	1	527.553830994293	1
2	1	2	1	1	1	680.591195006855	0
2	1	2	2	0	1	564.385750971269	0
2	1	1	1	1	1	495.177349977894	1
2	1	1	2	0	1	569.006773002911	1
2	1	1	1	0	1	797.237786988262	1
2	1	1	2	1	1	550.743567000609	1
2	1	2	1	1	1	530.772433005041	1
2	1	2	2	0	1	421.451277012238	1
2	1	1	1	0	1	534.692340996116	1
2	1	1	2	1	1	465.653919993201	1
2	1	2	1	0	1	541.338754002936	1
2	1	2	2	1	1	512.683323991951	1
2	1	2	1	0	1	474.80540399556	1
2	1	2	2	1	1	430.054224008927	1
2	1	1	1	0	1	464.618366007926	1
2	1	1	2	1	1	570.146415993804	1
2	1	2	1	0	1	485.44381200918	1
