subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
51	1	2	1	0	1	483.637288009049	0
51	1	2	2	1	1	436.392187009915	0
51	1	1	1	0	0	453.343974993913	1
51	1	1	2	0	1	517.68278000236	1
51	1	2	1	1	1	790.072730000247	1
51	1	2	2	0	1	518.63280699763	1
51	1	1	1	1	0	456.288689994835	1
51	1	1	2	1	1	648.873867001384	1
51	1	2	1	0	0	761.004277999746	1
51	1	2	2	0	1	841.977633011993	1
51	1	1	1	1	1	553.609188005794	0
51	1	1	2	0	1	586.8314870022	0
51	1	2	1	1	0	939.873912997427	1
51	1	2	2	1	1	603.761941005359	1
51	1	1	1	0	1	606.14320699824	1
51	1	1	2	1	1	621.519794993219	1
51	1	2	1	0	1	813.538900998537	1
51	1	2	2	1	1	NaN	1
51	1	1	1	0	0	703.704365005251	1
51	1	1	2	0	1	655.516702012392	1
51	1	2	1	1	1	497.571732004872	1
51	1	2	2	0	1	560.799001003033	1
51	1	1	1	1	0	880.027292005252	0
51	1	1	2	1	1	657.800103013869	0
51	1	2	1	1	1	738.355155001045	1
51	1	2	2	0	1	803.103055004613	1
51	1	1	1	1	1	898.804558994016	1
51	1	1	2	0	1	612.827732009464	1
51	1	1	1	NaN	0	NaN	0
51	1	1	2	1	1	448.310687992489	0
51	1	1	1	1	1	672.375175010529	0
51	1	1	2	0	1	544.978279009229	0
51	1	2	1	1	0	672.938759002136	1
51	1	2	2	1	1	624.694422003813	1
51	1	2	1	0	1	625.817780004581	1
51	1	2	2	1	1	689.866945001995	1
51	1	1	1	0	0	626.818923003157	1
51	1	1	2	0	1	675.673010002356	1
51	1	2	1	1	0	708.34352899692	1
51	1	2	2	1	1	661.884021988953	1
51	1	1	1	1	1	613.464908004971	1
51	1	1	2	0	1	518.930110993097	1
51	1	1	1	1	1	406.575115004671	1
51	1	1	2	0	1	615.536648998386	1
51	1	2	1	1	1	632.201563988929	1
51	1	2	2	0	1	712.28751099261	1
51	1	1	1	1	1	457.786687009502	1
51	1	1	2	0	1	521.814819003339	1
51	1	2	1	1	1	602.023040992208	1
51	1	2	2	0	1	586.960304004606	1
51	1	2	1	0	1	875.918580000871	1
51	1	2	2	1	1	460.879178004689	1
51	1	2	1	1	1	733.418560004793	1
51	1	2	2	0	1	541.107194992946	1
51	1	1	1	1	0	846.180759996059	1
51	1	1	2	1	1	688.415185999474	1
51	1	2	1	0	0	848.125714008347	0
51	1	2	2	0	1	785.247510997579	0
51	1	2	1	1	1	672.264755005017	1
51	1	2	2	0	1	784.719477000181	1
51	1	1	1	1	1	913.464939003461	1
51	1	1	2	0	1	578.266718992381	1
51	1	2	1	1	1	434.203004013398	1
51	1	2	2	0	1	563.274931992055	1
51	1	2	1	0	1	804.118307001772	1
51	1	2	2	1	1	532.831926000654	1
51	1	2	1	1	1	772.824168001534	0
51	1	2	2	0	1	565.562778996537	0
51	1	1	1	1	0	583.022477992927	1
51	1	1	2	1	1	631.104473999585	1
51	1	1	1	1	1	584.237975999713	1
51	1	1	2	0	1	584.247004997451	1
51	1	1	1	1	0	744.359275005991	1
51	1	1	2	1	1	569.441291998373	1
51	1	2	1	1	1	938.442693004617	1
51	1	2	2	0	1	603.918873996008	1
51	1	2	1	0	1	779.96618799807	1
51	1	2	2	1	1	541.075553002884	1
51	1	1	1	0	1	540.656015000422	0
51	1	1	2	1	1	590.291711007012	0
51	1	1	1	0	1	686.441094992915	0
51	1	1	2	1	1	494.983262004098	0
51	1	2	1	0	0	784.546563998447	0
51	1	2	2	0	1	864.275334999547	0
51	1	2	1	0	1	657.75642299559	1
51	1	2	2	1	1	529.278702990268	1
51	1	1	1	0	1	689.623524987837	1
51	1	1	2	1	1	561.749393003993	1
51	1	1	1	0	0	754.717592993984	1
51	1	1	2	0	1	626.314273002208	1
51	1	1	1	1	1	595.575407001888	0
51	1	1	2	0	1	612.750415995833	0
51	1	1	1	0	1	693.58874700265	1
51	1	1	2	1	1	630.087041994557	1
51	1	2	1	1	1	886.739288005629	1
51	1	2	2	0	1	567.328545992495	1
51	1	1	1	1	1	535.19841999514	1
51	1	1	2	0	1	583.802416003891	1
51	1	2	1	0	1	1257.41274299799	1
51	1	2	2	1	1	586.102002998814	1
53	1	1	1	0	1	666.923842858523	1
53	1	1	2	1	1	602.863543201238	1
53	1	2	1	0	1	697.51164317131	0
53	1	2	2	1	1	537.520443089306	0
53	1	1	1	0	1	464.805942960083	0
53	1	1	2	1	1	479.782643262297	0
53	1	2	1	1	1	672.221143264323	1
53	1	2	2	0	1	415.107543580234	1
53	1	1	1	1	1	494.317243341357	0
53	1	1	2	0	1	405.699343420565	0
53	1	2	1	0	1	509.715043473989	1
53	1	2	2	1	1	453.249343205243	1
53	1	1	1	0	1	484.078043606132	1
53	1	1	2	1	1	555.438443552703	1
53	1	2	1	0	1	427.38314345479	0
53	1	2	2	1	1	370.73854310438	0
53	1	2	1	0	1	313.400343060493	1
53	1	2	2	1	1	353.030443191528	1
53	1	1	1	0	1	392.147243022919	0
53	1	1	2	1	1	343.542143236846	0
53	1	1	1	0	1	374.87254338339	0
53	1	1	2	1	1	407.06374309957	0
53	1	1	1	0	1	494.451243430376	0
53	1	1	2	1	1	469.067843165249	0
53	1	2	1	0	1	780.5739431642	0
53	1	2	2	1	1	515.690143220127	0
53	1	1	1	1	1	891.418243292719	0
53	1	1	2	0	1	347.17974299565	0
53	1	1	1	0	1	546.076543163508	0
53	1	1	2	1	1	378.291442990303	0
53	1	2	1	0	1	496.682343073189	0
53	1	2	2	1	1	440.169143490493	0
53	1	1	1	0	1	447.87614280358	1
53	1	1	2	1	1	447.332543320954	1
